date,symbol,sector,close,ret_fwd_1m,mkt_cap,pe_ttm,pb,roe,turnover,volatility_20,momentum_raw,reverse_raw,market
2015-01-31,BAC,Industrials,97.54016861735582,-0.023390543317588195,66282351250.76751,44.291478580742826,7.4876064546876,0.3379135596977837,0.08165253113916156,0.11188854029457265,-0.7991724005937485,1.8159053592800918,US
2015-01-31,BKNG,Industrials,66.52219345684219,-0.04853251257453452,974381614.6725726,11.242291696062507,3.949137157303742,0.4506952931041286,0.16011076889652526,0.14432712106146312,-0.19267637489304928,0.34846266181755425,US
2015-01-31,BLK,Industrials,74.88932250670625,0.04007753796477703,5436689236.130676,23.439711597740757,6.098361825459771,-0.24170188161488748,0.25446423421242814,0.11313088327188127,0.470839420550788,0.07026671570105555,US
2015-01-31,BSX,Industrials,248.9019323541685,-0.08953722475700983,18054950592.363457,11.548364707707844,4.967571199587299,-0.5065487716065045,0.2139748758411426,0.0598368329941575,0.35157518722261927,-0.21451211120337485,US
2015-01-31,C,Health Care,40.73111277326636,0.04750517759236982,22294694892.51391,23.4960859273371,5.407926814243514,-1.3601738672412107,0.10961889125019716,0.11883813464492483,1.0175810086006765,-0.18408034705828047,US
2015-01-31,CAT,Communication,27.85101322028112,-0.09225635066195319,1312919744.328408,100.0,7.780565530106522,-0.652198567552108,0.2217642598474801,0.12450472390811,0.6541299297534438,-0.6717097149940426,US
2015-01-31,COST,Consumer Discretionary,53.14355095107825,0.0466535445050975,6034645829.718231,5.740025228895506,3.492507994855344,0.33931046809359344,0.12816068138574332,0.0940565896630924,-1.0158682562730719,-0.6308743195997031,US
2015-01-31,CRM,Consumer Discretionary,57.13196690662379,-0.012042799236512754,21016721788.38344,6.566945217361076,3.6138167643621926,0.38094733375933054,0.23782606707005008,0.095827220192075,1.8605943634495623,-0.46318768762071244,US
2015-01-31,CSCO,Financials,109.79897902956401,-0.1333693486005397,34890521096.94463,10.005565370302998,4.425468059219988,-0.13729187364291634,0.24617625027996481,0.11802550386966858,-0.9631585448566037,-0.7854280754876952,US
2015-01-31,CVX,Consumer Discretionary,157.4997714844942,0.028146899657955117,20389505930.235344,7.97356474921734,3.149840780512829,0.20858313876491036,0.1629445921146818,0.10414847829177876,-0.7267097356726763,0.4505453984495469,US
2015-01-31,GE,Financials,53.41981443639286,0.02072077868555932,8260622997.351036,100.0,5.384542784505688,-0.4289862521989576,0.2028688376033613,0.06106881884994753,-1.8942275139237958,0.10834261548006836,US
2015-01-31,GILD,Utilities,65.9214153013969,-0.010065327414525834,8502019627.083762,13.237927842997886,4.016440746089668,-0.8136485022874622,0.26488350426495,0.07339054109307909,1.678940508136268,0.7288743611866347,US
2015-01-31,GOOG,Energy,213.8030632842582,-0.0395225980274002,2076212844.5085073,100.0,9.251699319351163,-1.0026158912172978,0.10072768667666832,0.13466124382243283,-0.7952945536021281,-0.11364117259800624,US
2015-01-31,GS,Technology,52.55225942429841,-0.07078307301350567,27306722968.592167,37.045420213997104,9.130539339056863,0.6211895108929134,0.11080822528635936,0.10502167547507714,0.20618031432607456,-0.3387387629485474,US
2015-01-31,HD,Technology,68.1511005968728,0.15778470479996742,42222594217.42441,21.771339609533737,9.895595905106738,-1.2001087390122813,0.193934701618124,0.08774409543534638,1.7712893586536673,-0.6705027272999421,US
2015-01-31,HON,Health Care,118.29995594649726,-0.0376116557590957,10384366241.309212,100.0,20.0,0.5499683461259194,0.2624449024953744,0.1384234499884214,1.1360590114995912,-0.45538021003777907,US
2015-01-31,INTC,Industrials,84.33069414373293,-0.14292995114213752,61759614627.89206,22.827117509676857,7.615896408671787,-0.5753852809033423,0.35529674212063095,0.18156281709915872,-1.1210917916141794,-0.1887458768653363,US
2015-01-31,ISRG,Energy,104.674912343613,0.10095541457623801,20819385636.196743,13.450200464539744,4.445589854725714,1.3959970244771505,0.23026001635037016,0.0935398031457619,-1.8561980363633381,0.7297174124337518,US
2015-01-31,JNJ,Technology,80.69165190615284,0.015475029641289145,6305107849.684301,21.718385429539484,4.806964586700958,1.7282534460315326,0.2826441442707686,0.1143916476304738,-1.0426906602864539,-1.000729549678548,US
2015-01-31,JPM,Utilities,90.85142765137695,0.04514147635929207,16564787398.553175,45.86955589855197,5.637821675141058,-0.8090617099468267,0.14065715469174772,0.11769843592372528,-1.4661714466775817,0.17630524522823676,US
2015-01-31,KO,Technology,44.020691963440854,-0.02631423821026778,5201690906.493077,50.892671752958904,4.937805679273543,-0.055093464750192694,0.1675345080262574,0.08346094806202654,0.6108113483604168,1.8012477899455124,US
2015-01-31,LIN,Financials,60.07166265867878,-0.16603661811444287,3094153462.079301,8.3596416664887,3.8154289607938674,-1.39605140076279,0.21545117027545818,0.08438821459483112,-1.4459118405783065,0.10270400715045674,US
2015-01-31,LLY,Utilities,43.5625985209106,-0.00468665658649978,5078352881.276145,35.87998770886261,6.378551593792461,2.4300519191762042,0.2619403936541895,0.12379710924656247,0.16999026381664606,-0.051106164334433504,US
2015-01-31,MA,Utilities,31.87637645133037,0.015801167995032544,5401326885.669755,10.334866400868725,4.839940576228259,0.005749287304444101,0.2279424907440858,0.15507330656400092,-0.434360318817113,-0.4380734571361594,US
2015-01-31,MCD,Financials,126.81277496409535,-0.031804134595421425,36038327349.9833,19.57381244395165,7.096587529363121,-0.44939116593311623,0.1819946861753421,0.09014515491259742,0.12050173067681053,0.596591981333861,US
2015-01-31,MDT,Energy,30.339269000323988,-0.08791827012054443,105098388946.1224,16.901391607985552,6.8176680292904335,-1.6827226581630874,0.16664032008909857,0.08572892799100318,-0.029166223201381902,-0.32247723024987796,US
2015-01-31,META,Industrials,48.62543780791669,0.008693005403472252,31131054449.818184,8.691165372627642,5.401230536323011,-0.47705013174405164,0.15824662540213724,0.11577288343308317,0.059618850056708556,-0.9744563960765973,US
2015-01-31,MRK,Utilities,90.91623751524226,0.07878960171749506,38157315377.8641,100.0,10.211405950607052,-1.008355520082427,0.129871343401351,0.11340388061807634,-0.5270563537517718,-0.41774260385965073,US
2015-01-31,MS,Consumer Discretionary,37.69121771158276,0.02788570410748291,23459326935.604908,28.517337253685184,6.791443212517046,-0.32599152398858605,0.19558816497689496,0.0775755830510115,-0.8527913677963463,0.716174380690625,US
2015-01-31,MSFT,Energy,25.562008793936812,-0.031145561668876526,70007400209.60925,29.168833149524303,4.531945794885954,0.018183402723887215,0.12397643343382428,0.09374859420605784,0.4388299687293931,-0.1618830435260662,US
2015-01-31,NFLX,Industrials,68.63807633075214,-0.00912322739454423,2621938373.0431943,100.0,8.506583765961947,-0.18779205358686374,0.1432498761637658,0.06600406514898649,-0.6599668466368025,-1.467272797265965,US
2015-01-31,NOW,Utilities,190.28643195640475,-0.07073658565476548,105011538026.79189,38.2713936011288,3.5895286265537614,0.16685682512229388,0.23584988530614473,0.09407144977552245,-0.20068322533490435,-0.3876586135110809,US
2015-01-31,NVDA,Utilities,106.95296154985196,-0.06556731679465219,24300499119.29707,100.0,9.089111984390671,0.49311570167679264,0.09207926802172409,0.06519750300987553,0.40499151212825324,1.100029905837288,US
2015-01-31,PEP,Utilities,189.35926260660602,-0.026281398722014095,8568856156.458822,13.181016769791098,5.760268305833584,1.0552203326062277,0.1703611841368443,0.09947951040691332,0.7094842332495983,0.6191171597686079,US
2015-01-31,PFE,Consumer Discretionary,45.72562656352407,-0.14599968817104012,29842880818.51822,21.506896378885813,8.682854873810129,1.0442924393360449,0.20671186431181354,0.09259900974025605,-0.7874642315697937,-0.26784397778440605,US
2015-01-31,PG,Communication,54.36859504282036,-0.015548235959097564,2167369684.992807,55.16058865094032,12.154680448657132,1.3331287727635293,0.12367700351363152,0.06868980806248612,0.309571269916445,0.061847425423240086,US
2015-01-31,QCOM,Industrials,55.61402508081904,-0.1312001416703139,19200637363.38464,17.490447421331197,5.915871577897743,-0.08438718678853585,0.06860464522429005,0.16640621280454088,-0.48192858982934084,0.12532929493200634,US
2015-01-31,RTX,Health Care,57.96030369088365,0.019006532791052896,22762941452.449177,30.86757446587732,8.084975449744075,-0.7939713048658418,0.21985370827679887,0.07413988752241703,-2.011018646221353,-0.4217617636130312,US
2015-01-31,SCHW,Technology,124.57433905592485,0.005709352349152239,20434408320.525726,5.302849054993518,3.4774779826674367,1.177835917911331,0.10968967087875289,0.047826989245834395,-1.618776155597549,-0.33827012764037906,US
2015-01-31,SPGI,Utilities,66.30691351828695,0.160694129965166,4294193530.3414826,6.520500063607551,5.688548574188523,0.8516780802954531,0.10379643273781886,0.09858285794762177,0.4512707728877004,0.9384707526877099,US
2015-01-31,SYK,Consumer Discretionary,93.01647732535736,0.010184575323268427,3810078803.8942585,8.078607415829497,4.586351154844221,0.4777356889633193,0.1585033078065199,0.1296041021160921,0.75165388253694,-1.2784060425412933,US
2015-01-31,TMO,Communication,80.48141701123807,0.03788403180110632,71242038698.23526,20.94357598741943,5.334359977944251,0.5033598342611435,0.45927727838131077,0.1107404636609854,1.2473579558814112,-0.7832691882970984,US
2015-01-31,TXN,Communication,39.61108204175424,-0.10891605006087911,23884688156.814274,100.0,5.860697074820071,0.09630950828564522,0.1068862804601004,0.08494475259093943,-1.1871304631019801,0.010263797477583436,US
2015-01-31,UNH,Financials,58.528306133595045,-0.08382569340873783,2599301376.7795687,24.264468119155858,9.663190973894524,-0.31024187950388615,0.13639578894801732,0.09788780686676121,-1.9931062365284893,-0.0003742430700970356,US
2015-01-31,UPS,Utilities,49.837835354823255,-0.016314931567242775,139498721997.36636,100.0,5.810764890206451,0.6627473171396608,0.05979855620183319,0.09595941000907222,-0.21673974257167578,-0.8047860973523847,US
2015-01-31,V,Financials,71.83513278852409,0.01625217647464184,16761968171.242449,16.32897620801843,7.161450218316137,-0.9226207117844337,0.19846239187215825,0.09500711043695542,-0.3016691189239056,-0.042152299747006,US
2015-01-31,WFC,Communication,218.30917469797225,0.12615150671389072,48221776450.179115,12.975254129052319,4.344195386076996,-0.22631581764202602,0.16332413578375626,0.09484166286034756,0.35525435636747604,0.515752098107086,US
2015-01-31,WMT,Financials,202.2993127555858,0.011439187402456042,7089531693.62443,100.0,19.688876036190447,0.4798417154434894,0.27280494052529686,0.0644105329992497,0.41330613470495126,-0.6500179485406522,US
2015-01-31,XOM,Health Care,10.332447109899519,-0.03460624739361379,22764521996.212467,12.304860217115841,3.6854801934897363,-0.938862178471046,0.25132046377292466,0.1701399321024622,0.4457256761866938,-0.9074413942637619,US
2015-02-28,AAPL,Communication,68.51476710555549,-0.0158607609438563,22197183799.59671,100.0,20.0,-0.6212049045955177,0.4172860185976447,0.08132204823583812,-0.1452033328789087,0.31990161944273166,US
2015-02-28,ABBV,Health Care,74.11606302341656,0.0456609801076573,5718975086.846342,8.817699230051828,6.080645643828736,-0.9885075878577306,0.09329726242451632,0.0623556241810672,-0.3535566937193203,1.143773164107428,US
2015-02-28,ACN,Energy,104.40487735422873,0.01779779230401995,393329479160.7693,74.04893611380662,6.784943426755602,-0.4729097766250416,0.28120526748261077,0.09712151092447846,-0.6705760903000266,-0.7408276302820169,US
2015-02-28,ADBE,Consumer Discretionary,49.02865908105928,-0.06990397538735527,21064147167.35638,91.54757318787794,10.858389471297636,-1.2757603522929726,0.24166366330438074,0.07027414380478553,-0.04937470610275141,-0.7693200620557189,US
2015-02-28,AMAT,Utilities,37.66303956630056,0.06187298200182886,14371369994.62603,31.87302107712082,5.382999459223002,-0.551690534061422,0.14278225720979487,0.09420097787532898,-0.50106348525193,0.034264619907917106,US
2015-02-28,AMD,Industrials,183.8738303499607,-0.058725234552951686,11669398647.853092,10.996200571393775,3.6662215499472297,-0.6223686703206812,0.08546429970145974,0.06971533001288935,-0.6096827546796454,0.09567515877346963,US
2015-02-28,AMGN,Communication,79.92912240265588,0.005051117088526978,45788073448.027725,100.0,16.001544656537664,1.483594730992408,0.11618329696884644,0.07738304294235156,-0.9264652262636501,1.0168024540462335,US
2015-02-28,AMZN,Communication,185.02026206378562,-2.6079470074254728e-05,1203432248.11671,100.0,6.827062622801617,-0.31922290793468566,0.18721829354423056,0.0696692808877868,0.65514993385106,2.079399356934464,US
2015-02-28,AVGO,Utilities,20.093995197876467,0.05718914478771192,28170678566.78795,10.44726125692706,5.143571278062464,-0.7554223619937216,0.1395273465928603,0.0774982050612816,0.6219511007873324,0.4177163609839933,US
2015-02-28,AXP,Technology,23.513605212550104,0.07134878361316786,110328170202.36694,100.0,4.244410145763485,1.5801378431029702,0.21556171726419812,0.08507831016343746,0.8094468401979114,0.39744338742077295,US
2015-02-28,BA,Consumer Discretionary,69.91025822678688,0.06677305493165114,231304724.472637,6.542666481437295,5.536019941102571,-1.1727412757249722,0.12277734437484225,0.0745791853725899,-0.3368010043579982,-0.3355361612340703,US
2015-02-28,BAC,Industrials,102.67539638306212,0.052647312778917835,66539531161.957245,21.42423203616933,6.132351899842265,0.7455375645173768,0.20238479669030585,0.07057807513758259,-0.2674839522759338,-0.9041708297620636,US
2015-02-28,BKNG,Industrials,60.44085089685198,-0.0914182507216276,1042876729.5299478,11.881662853436055,4.3462919138364215,0.7922735666888614,0.06323993727654124,0.09443560102953655,0.6741560705130902,-0.038091102279968016,US
2015-02-28,BLK,Industrials,69.97112582168613,-0.06567286924754459,5868997686.717138,6.975362955636319,5.1911302326745,-0.3242916345825363,0.16441432930043223,0.07055354961907005,0.47352298945254206,0.44860979695109543,US
2015-02-28,BSX,Industrials,265.81960948904225,0.06796924786747413,17109646892.597284,26.784974657407528,3.5009248585130703,-1.0277143827305157,0.2654669324662504,0.09602440808943842,0.27212048243500225,0.4757837660706931,US
2015-02-28,C,Health Care,38.78584391767347,-0.047758794767562965,22679891017.899612,34.85739014998014,11.101465446500482,-1.382210805290623,0.1092330698467949,0.06628184568557632,0.7006759551857646,-1.2803996114633727,US
2015-02-28,CAT,Communication,30.187553179473156,0.08389425335127725,1417144505.479855,66.35714114339807,6.052912855208891,-0.11230769233151866,0.08727552063964801,0.1001602564994696,0.12539197330219215,-0.14247088387507675,US
2015-02-28,COST,Consumer Discretionary,45.50144601838511,-0.14380117240807158,5766867809.091215,5.0,2.937002753155569,0.375624583021886,0.17649058710057852,0.07327563029832332,-0.247813556076304,-0.8421803267118811,US
2015-02-28,CRM,Consumer Discretionary,57.08547130423496,-0.0008138281404668352,21200717737.053886,7.50195803200095,3.767398002875004,0.39118885798290826,0.13481744407530502,0.06650527359765614,1.1418674945304792,-0.8931120080616792,US
2015-02-28,CSCO,Financials,94.68733259625147,-0.13763011793801513,35706743196.17244,8.518250397453146,7.911374922113339,0.004165246506075498,0.16101466619734792,0.08277932759055044,-1.1994779202513781,0.07938067330222173,US
2015-02-28,CVX,Consumer Discretionary,135.28600106409814,-0.14104001682683714,20747302861.60106,6.1944342871827205,3.693662416131053,-0.37892745219557394,0.14917492997436177,0.06391457325534795,-0.5078936348366966,0.09708930700866404,US
2015-02-28,GE,Financials,55.770724227993476,0.04400819838863065,8145605120.126856,100.0,20.0,0.7929184488984544,0.20657478707356552,0.1500563685166688,-0.20085300707196674,0.1634061249862772,US
2015-02-28,GILD,Utilities,73.04135371462452,0.10800645557554871,8812709883.960522,52.14229250399818,5.650243147156915,-0.8183841460873365,0.192579583127995,0.07661533254114616,1.4651479456633174,0.350766460959268,US
2015-02-28,GOOG,Energy,228.7534756718631,0.06992609066469659,2313859708.4202094,45.33158493507228,7.607639156168447,-0.8227359616588261,0.3170587684708096,0.10287958505100883,-1.0931133595563678,0.5906814957940989,US
2015-02-28,GS,Technology,49.34654147144962,-0.06100057329536199,28450651452.733887,37.158337190376805,3.9422109302575787,0.8055970230360627,0.21307859940847954,0.12760558267157404,-0.5832885517725578,-0.07589066651873838,US
2015-02-28,HD,Technology,69.61797849719312,0.021523906253505736,47344924510.64859,28.97854323920407,10.025386988998596,-1.5862509326185181,0.14736730172257678,0.09361531025378657,1.3280351455368253,-0.4563846655373641,US
2015-02-28,HON,Health Care,126.08330574020783,0.06579334481942421,11734697124.248777,100.0,20.0,0.9344679431717631,0.1372731270306665,0.08892551379447233,0.7876661926714819,1.3792669740319299,US
2015-02-28,INTC,Industrials,78.96473999755246,-0.06362990605810459,63385658874.527435,28.594656022416093,20.0,-0.6846720202882186,0.07583398580133871,0.07005571025533337,0.3382074433347787,1.1412739231484987,US
2015-02-28,ISRG,Energy,99.64996435496275,-0.048005275343866616,21516416543.52236,10.252942780707727,3.5466785774594967,0.4511984396385406,0.17286232868392645,0.0724820775271198,-1.1623170715792064,0.7835458635359159,US
2015-02-28,JNJ,Technology,78.23390903899595,-0.030458452753146424,6683014333.148416,100.0,7.377269181765108,1.3679185484778846,0.1481795369218888,0.08313274562824607,-1.694148700773948,1.1403959171255265,US
2015-02-28,JPM,Utilities,90.82658213644665,-0.00027347412773346194,14678349704.914135,9.644839795568512,6.288985660482348,-0.8006095475077866,0.15611275385947335,0.04946619840781653,-0.792412909755897,0.3417218392347037,US
2015-02-28,KO,Technology,43.6115229015455,-0.009294925718913397,5510830608.148105,50.047759577635674,5.525945627430841,-0.5203679255066946,0.18839489442816426,0.135673721292173,0.8498439466683083,0.6490792373891063,US
2015-02-28,LIN,Financials,57.50866870515208,-0.042665607044862,3072320918.330877,10.132726860711589,4.19003895049407,-1.1594240253787396,0.10268154892496614,0.12537146004277408,-1.809802116594117,-0.15458025401240916,US
2015-02-28,LLY,Utilities,40.48350076547336,-0.07068214156139536,5406708514.624749,24.390581862547304,5.562585225235524,1.98432263621978,0.13289948426694675,0.08024145178963614,0.24822609859042277,0.32608716073947996,US
2015-02-28,MA,Utilities,33.25560064047257,0.04326791005395581,5567429385.326784,18.271151399565902,5.993315099087105,0.02871492185939227,0.13886991486075473,0.08131742095649686,-0.3411121062897867,1.1156237954158614,US
2015-02-28,MCD,Financials,132.8434041279241,0.04755537575402946,34843232591.67902,48.745612292318036,4.45396074339233,-0.3619221613806459,0.11355237253895166,0.08058731302917055,-0.9814476727805722,-1.7947363774658252,US
2015-02-28,MDT,Energy,28.248155336133014,-0.06892432590147907,108179182623.3876,100.0,7.185619694463343,-1.840659361161582,0.2630736033788142,0.08632114390423086,-0.3022034824091534,0.030391889899326723,US
2015-02-28,META,Industrials,53.4740923195313,0.09971436207460124,33422510792.854702,7.922101721728023,2.97161333983092,-0.38877947874067703,0.21708021796759425,0.0927826666173322,-0.23269706852204947,-1.339745368953409,US
2015-02-28,MRK,Utilities,85.6574749485692,-0.05784184113196957,39237945094.65458,100.0,13.436820515839036,-0.6889802536588924,0.19853185549548003,0.11025802234452516,-0.6370533339940552,-0.24472991682324122,US
2015-02-28,MS,Consumer Discretionary,43.24127359305561,0.14725063870163252,24769516577.974087,21.906272061175788,3.874225012108316,-0.6778681779335725,0.10566083683307571,0.07788314530341185,-0.8185291638385629,-0.42687683491335615,US
2015-02-28,MSFT,Energy,27.359573758850125,0.07032174111995787,74786792937.36247,100.0,12.433337782341566,0.276717336040684,0.18199200908962757,0.11370010189374599,-0.730752217682682,-1.2083212007228474,US
2015-02-28,NFLX,Industrials,79.26063876991941,0.15476194857180164,2752765975.3123174,100.0,6.256782777547786,-0.359825786436465,0.23513009881599234,0.0649378874051408,-0.5060573913051953,1.0793257502833367,US
2015-02-28,NOW,Utilities,213.29638659718583,0.12092272898391776,106827327815.68102,12.828648024877168,4.23781128610607,-0.557519620771463,0.13109748296948764,0.102635251073697,1.867246497266565,0.7577506896629355,US
2015-02-28,NVDA,Utilities,107.47225727050002,0.004855365509500349,24054688368.358284,100.0,20.0,-0.8249975819753935,0.08632638663537576,0.08621705559811019,0.8975434583129037,0.6452469962726313,US
2015-02-28,PEP,Utilities,181.94623403724196,-0.03914795858053499,9142676936.645224,26.943295857905007,7.127341509405303,0.48994847209707193,0.10872115064710092,0.08466843927530723,0.8261663847394645,-0.6937787815457651,US
2015-02-28,PFE,Consumer Discretionary,45.84231526967228,0.0025519323608633807,30476525694.2442,100.0,13.560137143542986,0.49084659060390134,0.28859027431628015,0.17427792341339682,-1.5320590069899704,-0.24976860326226513,US
2015-02-28,PG,Communication,56.20340400399915,0.03374758828573194,2125124588.3712668,100.0,20.0,0.6117913466925344,0.1357239690612161,0.08961427726521777,0.5110470844663548,-0.16647990765275392,US
2015-02-28,QCOM,Industrials,54.589568749883185,-0.018420826930744504,19068970610.6824,16.02820406477591,3.01601912673548,0.4946612798657548,0.09251337824295676,0.09953607032913094,0.11502126576776253,0.24160249168780934,US
2015-02-28,RTX,Health Care,55.527593764660054,-0.04197200103018486,24855247460.37983,24.30272612364461,4.9484599506128415,0.2273934607689101,0.08919325571000197,0.09858273493433307,-1.166111503054063,-0.666816735420577,US
2015-02-28,SCHW,Technology,126.09892756028917,0.012238383249056503,20697930679.19689,6.5711576817218535,3.853338112911702,0.8920049827555838,0.11576306536116322,0.0960996842071703,-1.0055689397043275,0.09250186880381274,US
2015-02-28,SPGI,Utilities,61.889036553772414,-0.0666276973259525,4254921534.794936,8.790986736996752,2.7340768287910744,0.6012155528658241,0.1051111676524994,0.11821322919306552,1.1340681495853762,-0.40551372028211763,US
2015-02-28,SYK,Consumer Discretionary,90.15863771843328,-0.030724014595046308,3739137741.4121785,8.429754870568111,2.739715824918989,1.2702638656144396,0.19285097580922042,0.1104468394767076,0.1644499430388018,1.5114900441982488,US
2015-02-28,TMO,Communication,86.79301503389395,0.07842304791644725,72923006949.21307,23.895952709167144,7.048827743678298,1.058511906424087,0.32807702068325634,0.045987402748695005,0.651832757144726,1.024817245509561,US
2015-02-28,TXN,Communication,35.590029378697054,-0.10151332545822844,25452867908.7136,100.0,20.0,-0.17768289672343668,0.13746500417080681,0.06900072214007172,-0.47572931950355724,-0.5158174114051747,US
2015-02-28,UNH,Financials,60.66229296880072,0.03646076533181565,2605219524.9587774,19.00509976045796,5.742341564901325,-0.324064504002752,0.0627375339890031,0.07924651828458579,-1.8584190663433942,-0.6842448579076779,US
2015-02-28,UPS,Utilities,46.36882938283466,-0.0696058716694016,138431492733.51663,28.227213936841274,3.3950921009379775,0.2059365383456021,0.09824462014418948,0.06846842356565654,0.06783958890544303,0.015236363333248203,US
2015-02-28,V,Financials,65.09241784835844,-0.09386374992882066,18081111069.1795,15.731392861864814,3.4742250761660594,-1.0773096619408298,0.24568157498392418,0.05462142688306529,-0.40841897564758434,0.13831375777139995,US
2015-02-28,WFC,Communication,246.74098349241842,0.13023643570537594,48701727755.62323,17.66384820589656,11.161952726938765,-0.14795699639069404,0.06608330861169123,0.07753398234404703,0.21870974459193512,0.5716300681192236,US
2015-02-28,WMT,Financials,192.33485333767845,-0.04925602209013037,7223261159.023988,100.0,7.830736730614044,0.6672858996275298,0.1276758584780938,0.12631277877446706,0.8019519319694308,-0.1625365807348638,US
2015-02-28,XOM,Health Care,9.697612018852325,-0.06144092336451036,23114133335.7611,8.89462150374955,3.70804291695333,-1.6231116198647073,0.16024899041189855,0.08602000124259096,0.2395104897310666,-0.1458236610786875,US
2015-03-31,AAPL,Communication,66.33599941922725,-0.03179997215741218,22050551306.56061,100.0,10.335943277928042,0.027252839425442432,0.13455460554786192,0.0767666764256379,-0.799118451440721,1.074020584460281,US
2015-03-31,ABBV,Health Care,70.25337302189713,-0.0521167725854385,5453286982.385684,10.988720217666993,4.0670106099079195,-1.7906369590379212,0.1355703839312319,0.08416170149921452,0.3020439552315763,0.4349213983606189,US
2015-03-31,ACN,Energy,107.29807669572028,0.027711342753417433,379593406657.8401,28.977726540951686,6.442487915702111,-0.1568410837516372,0.22438822853600135,0.14923264145541168,0.15769761508510974,-0.22672153111858728,US
2015-03-31,ADBE,Consumer Discretionary,54.859416429546236,0.11892549088170944,19452395243.68983,10.077869234641637,5.150548469065293,-0.545203981192828,0.1080558879767593,0.140788322198237,0.1755147508187348,-0.16674278666746564,US
2015-03-31,AMAT,Utilities,35.62091596137652,-0.05422089211172571,15306428104.390862,100.0,8.840401617063593,-0.551281063079258,0.13618666407957086,0.08617873379196583,-0.008912451743214034,-0.2412462127011224,US
2015-03-31,AMD,Industrials,190.54473351628366,0.03627978572930379,12583142396.16924,9.088700131262957,3.595195701302783,0.105842594542854,0.09710796957027157,0.08047417442512556,0.4702059791880415,-0.22951864197163566,US
2015-03-31,AMGN,Communication,79.90019149914835,-0.0003619569768549477,44732528144.013565,100.0,5.670907725025151,0.9046044034931613,0.14744594875328804,0.1082301741193749,-2.1744321217814697,-0.07242258553118441,US
2015-03-31,AMZN,Communication,197.0338244335779,0.06493106341861427,1153616966.450513,100.0,15.130126227079769,0.07553017250721492,0.2962922755167963,0.05136129974387177,0.5838698039557738,0.5225022683220233,US
2015-03-31,AVGO,Utilities,20.257738107360403,0.008148847845909636,27913155235.396065,8.656473402188501,6.36086883349207,-0.5726446637051448,0.13854195641668623,0.11625034065494169,0.3570671263329715,0.13460052429775238,US
2015-03-31,AXP,Technology,23.16806408767809,-0.01469536984007826,105922662199.9084,14.856395573540903,5.0428913385401675,0.661111708038971,0.2110125571171602,0.21197440323187547,0.3699762302721535,-0.8816440470885025,US
2015-03-31,BA,Consumer Discretionary,73.5628950478691,0.05224750864505723,223903242.3231407,10.019931644481394,3.6356388264993424,-0.6749408735326263,0.1345661194887696,0.06383171334004513,-0.5136221825457361,-0.20015904692121905,US
2015-03-31,BAC,Industrials,102.59901728764406,-0.0007438889754377163,69963559935.43028,24.822243874583872,12.676022668342688,0.9785172816620539,0.052083390124744104,0.07589027426815047,-0.5111140941035607,-0.4958632775688432,US
