date,symbol,sector,close,ret_fwd_1m,mkt_cap,pe_ttm,pb,roe,turnover,volatility_20,momentum_raw,reverse_raw
2018-01-31,000034.SZ,电子,21.071010087241252,0.020937551815012657,75461252770.04897,100.0,20.0,1.983284463868727,0.460552879444073,0.1576510503996519,-0.8708108068342564,0.12561324335197113
2018-01-31,000035.SH,银行,14.063065503284749,-0.11357617986820676,37077345153.11018,9.110690211160923,3.2987130144886807,-0.9102596988856272,0.18498651565261015,0.10128378590159685,-0.0637125783744785,-0.7397842767022984
2018-01-31,000036.SZ,银行,26.01643172804156,0.029461080072526506,9385310869.604332,6.642476046138051,3.2921354957501796,-1.5994719982332566,0.26888437062140685,0.14406980127814575,0.5070039893504137,-0.2308667648536552
2018-01-31,000037.SH,电子,32.95255253996846,0.15499026100490954,2340889559.35886,100.0,17.630361797130536,0.26766160532332267,0.16335976801861998,0.21801917089283665,-0.08190492758055637,0.014521375579729101
2018-01-31,000038.SZ,电子,21.996215507582708,0.021987949022442208,1463814720.4614997,100.0,20.0,0.06730014547318164,0.22575107112811985,0.2200654251652159,-0.09062410314785456,0.07439245280351008
2018-01-31,000039.SH,白酒,28.433799446352648,-0.03196591815068421,22826720679.22153,31.28119287328387,6.995702305967152,-0.21200499430295222,0.16531959740978308,0.07209288238002652,1.4614498025639957,0.37490174927452585
2018-01-31,000040.SZ,白酒,21.564575172422593,-0.042618913243021694,8383962753.451788,8.35862145055209,4.471532621963161,0.4152458922846138,0.5015937020660339,0.0801154476532099,-0.8037735423759029,-0.05092932399786865
2018-01-31,000041.SH,白酒,25.05078486132639,-0.043167753560453465,10333165027.3917,7.17410731181559,3.9081231441619426,0.41905737380261454,0.2676297121800985,0.1863220921548495,-0.891807732098743,0.587529619009115
2018-01-31,000042.SZ,电子,14.349881212092411,0.01620824703082986,692198139.6340722,8.084268361209507,3.578975083130588,1.5144478121480056,0.2000846876012925,0.07650506219975217,0.13717206424576758,-0.5428787241610331
2018-01-31,000043.SH,银行,17.62247177772733,-0.040189490470817796,17900907217.01569,100.0,6.133935041516222,0.34855133172222225,0.40527447957969076,0.06974640529122655,-0.27839710410968255,0.22481260274653161
2018-01-31,000044.SZ,电子,24.26101307460517,0.09470247428677608,10788055089.07134,19.934426836438163,3.222979485854393,0.7652437509558465,0.07537288342713788,0.09346502790614603,1.64260571286438,-0.3594408764385828
2018-01-31,000045.SH,医药,26.20982841013146,-0.13422460841652065,1391219150.597579,14.085752820994012,7.819874415388219,-1.7854382877805224,0.08150822876155428,0.12835946230834952,1.0003435726420968,-0.6556846181381863
2018-01-31,000046.SZ,医药,17.770162887803714,0.07722834444653463,3114511940.724441,11.66498812998533,7.212899739983693,-0.04785910334269572,0.3321792080576387,0.10690241742515572,0.06342614953690384,-0.14676546737067406
2018-01-31,000047.SH,地产,25.76576893055424,-0.01147050881303193,7745023330.436625,6.37991971359676,5.215360541399551,-0.8388360333438171,0.22997934557451222,0.08823979147985525,1.1426613542701933,-0.5562175210239241
2018-01-31,000048.SZ,电子,17.905135465362537,0.018170068086056774,6771707456.9090805,9.985249834491999,4.193124107243102,-1.6029919755333175,0.2528960232891817,0.08751243673507003,-1.0788587165119556,0.04557172484362704
2018-01-31,000049.SH,地产,17.230752563593306,-0.09020246135878768,4221785273.7348285,11.362045028693665,2.933453286119193,-0.7568270018114516,0.11495689446101601,0.08635246116938962,-0.8096262934038642,1.2331081854998611
2018-01-31,000050.SZ,基建,33.345111162609086,0.09653109707387329,5424436935.764945,48.81611770072438,5.579216986301277,-0.9066126506312773,0.22055308706127918,0.08144491555313897,-0.7256138952756871,0.23186681974239293
2018-01-31,000051.SH,消费,8.138449667616179,0.09760429259983594,4126185049.472988,19.401194951382024,20.0,1.180715643731474,0.6075958765130113,0.24624495339844069,-0.5499293955648137,-0.11036824503614727
2018-01-31,000052.SZ,基建,11.168196825001584,0.06322456605181062,6711566517.116652,8.856115261248789,7.398579570036087,-1.2597320798933302,0.33692322617030046,0.122963080760416,-0.8386776505459691,-0.9478031258386117
2018-01-31,000053.SH,电子,8.169941316919639,-0.14653058755736448,35336457328.08937,100.0,20.0,0.29815483372453533,0.24288997221297887,0.1511270612213573,-0.5575137713390198,-0.5369072761845635
2018-01-31,000054.SZ,医药,6.7417293778948695,0.07801839483292668,272438535.1190742,86.12705836340578,7.364495938632371,-0.5077507124791139,0.17915087428614843,0.09337075355913453,-0.29340211027104246,-0.09737268049174358
2018-01-31,000055.SH,白酒,14.574442383482667,0.01857204764734907,4572000185.863747,52.88484852256907,7.981506331933887,0.11676444374029736,0.183179922528175,0.10382122628422537,-1.035591011817789,-0.08603185529315782
2018-01-31,000056.SZ,电子,25.146148215810477,-0.13930253921042396,7236701575.938843,100.0,6.476765169235127,0.8976188731091651,0.07695003648179125,0.0863156896798031,-0.02704787496023453,1.1672314880977022
2018-01-31,000057.SH,白酒,17.53289284957024,0.00654204762257188,8549169442.4893875,100.0,6.714686683189744,0.2518564466298085,0.2538073435966646,0.04380103125589719,-0.30253577953090405,-0.19413954487370955
2018-01-31,000058.SZ,消费,23.647694446667693,0.06648754749798247,3812719140.3331537,5.4110037217814275,2.3857930465750736,0.9029826780392698,0.34052782258584907,0.06840541800462087,0.8237199393958388,0.7246725342483679
2018-01-31,000059.SH,基建,36.9444376771405,0.06695239035865794,746437338.0880406,100.0,19.783896719301776,0.07377316449301857,0.10148851256697503,0.0587939372143479,2.132478934651965,-0.582492174077086
2018-01-31,000060.SZ,银行,40.991957992337284,0.05078009380562076,9121909503.989817,7.85094466661389,4.68201502918229,-0.7351870328479004,0.16029996364608357,0.05041712790344489,2.9528998306838483,-0.8080250384200535
2018-01-31,000061.SH,基建,19.308990444285232,-0.004848427307208643,43317678032.17891,100.0,15.348172216571795,-0.4548639002350354,0.12508868464038025,0.07292121691131631,0.2964030406394515,-0.1262218125119284
2018-01-31,000062.SZ,银行,43.95739798769668,0.11229782982728032,838397497.214184,100.0,20.0,0.3088232195708659,0.13770031338395783,0.1761771048726571,-0.46429440959396096,0.20160419430742021
2018-01-31,000063.SH,地产,22.494910337529294,0.06953689586598415,17521260852.295208,15.788842859594787,3.8232963415016705,-0.01729707511417236,0.22917733497175213,0.10909320627595619,-2.6182680095779114,1.7960099156144165
2018-01-31,000064.SZ,银行,10.122186891195426,-0.233998500448473,4228681109.38778,6.609211511266758,3.705096609149657,-1.5152121703453663,0.07869299963663903,0.17406914333921986,0.4637700704380584,-1.3346006826853916
2018-01-31,000065.SH,医药,14.514890119133922,-0.027246721335525123,5217997966.904631,17.17241935758525,4.165994853492203,-0.018725215081153546,0.303350983999942,0.12794483326473755,-0.9585875132026314,-0.9749747971727553
2018-01-31,000066.SZ,地产,9.51015680182938,-0.007344277214544453,1522363680.356445,40.7640719226163,2.7272620662374383,0.39439139174216886,0.32527884983437877,0.14571473899708043,-0.1980268081624874,-0.11364278894072366
2018-01-31,000067.SH,地产,11.229164172522477,-0.1283948220996515,3976247348.620198,100.0,11.976433930504426,2.3804443379406965,0.1968031488931915,0.08083752941295803,-0.5296038744229762,0.0806083302606761
2018-01-31,000068.SZ,医药,16.906795790966182,0.006746659808143299,29468726665.949657,100.0,3.250403670010966,1.569223226266888,0.06454747657663001,0.13310497637573276,0.5593077457481106,0.23813633186980046
2018-01-31,000069.SH,消费,33.0963896057541,0.10255662921786562,13011065393.960558,6.88513190098722,3.4587094548550263,-1.5825448676988358,0.13557784347870475,0.14299437029351952,-0.041414115700739385,0.15156160896752732
2018-01-31,000070.SZ,基建,42.655420917293824,-0.10168145582144679,48488321161.4097,27.088572855409613,10.668011175788209,-0.04636760404048497,0.41331344260098546,0.09055240344358341,0.03728733668284223,-0.18030554648627958
2018-01-31,000071.SH,白酒,9.957591367355764,-0.010518322013943714,23832318864.439922,100.0,11.284317604225262,-1.5275584567018952,0.05563197570842297,0.1347733405741684,0.6058057398944652,0.6247764981617999
2018-01-31,000072.SZ,地产,21.976549710501267,-0.10096900824799324,9573335163.54348,100.0,20.0,-1.213561736484877,0.18754026572446994,0.13508726735980855,-0.29944263120516645,0.6975069469773731
2018-01-31,000073.SH,地产,10.844655395503056,-0.09158654951475614,47943736111.32103,100.0,20.0,0.7457077738498377,0.12368708767427138,0.09141520868296145,-1.856175929569211,0.6407079083086749
2018-01-31,000074.SZ,新能源,28.776638792688054,0.12999743263359628,9860754809.234962,7.452544507604291,3.7275757098535145,1.6574882885902387,0.3336326140932712,0.07479763955171781,-0.8034613178318021,0.6681596488274752
2018-01-31,000075.SH,地产,17.98510111215908,-0.04391931934121096,15173744214.155268,38.56670520745937,3.918664160161391,-0.17092089966641888,0.15920589520556727,0.07320841422701896,0.4912468630313929,-0.014741409079702172
2018-01-31,000076.SZ,消费,8.42606938820902,0.047894917655068425,4587277915.208448,11.19947864240516,4.734589305221935,-0.39191508324559843,0.2730711241703539,0.11420924160153552,0.11947081212647559,-0.5877582847700791
2018-01-31,000077.SH,基建,26.43856671730759,-0.17248222462550256,6999561905.640137,100.0,4.0289899158870055,-1.8038055110724862,0.2960373084868405,0.124239199178621,-0.7549496992412048,0.5219364849653225
2018-01-31,000078.SZ,基建,17.286995597231016,0.16468990504355188,2709131243.8484135,26.62003846624083,3.27846348233455,0.04692285308088909,0.5588427897724902,0.08396258125297575,0.7399830173062636,-0.1250109154199392
2018-01-31,000079.SH,地产,16.00092128964545,0.040390808917424144,18507801847.605587,10.512550103289202,2.7010017164241074,-0.21126450901230687,0.20159975222311552,0.11183897890107401,0.011913515652912765,0.1752966350519068
2018-01-31,000080.SZ,新能源,11.498391169046123,-0.022656074732636824,1500083512.4583662,15.647315841868362,4.902829580658628,-0.3500454826296672,0.26928692956590305,0.13529306016119383,0.6006003251334322,1.0828355120396977
2018-02-28,000001.SH,电子,11.288042398714493,-0.03421961804698513,2106263079.0776734,11.007200821458351,5.4984637008308885,-0.0775564354278146,0.20037301332515747,0.11946693356578823,0.27812254434264927,-0.7183149179084833
2018-02-28,000002.SZ,地产,16.668789441298934,-0.17392056628632335,5330419843.133767,100.0,14.544076911741335,-1.5052179456465873,0.1485705712764508,0.1452046623372848,0.36579494325365675,-0.012099748837769986
2018-02-28,000003.SH,电子,20.49898706636055,0.13152746161644582,679705496.3047544,6.678703966160881,3.683044096923366,1.9921255316651532,0.17037258035226172,0.134566199515532,-0.27255961111088745,0.6575350060225366
2018-02-28,000004.SZ,基建,23.814638237974656,0.013863024046448128,1063358506.8513002,13.690801094817994,3.231824315202845,-0.24355812501470253,0.20424610875912896,0.11253128028757081,-0.5839279923632004,0.4847347330826785
2018-02-28,000005.SH,消费,33.850257706412094,0.05893028590395892,68794603539.42456,100.0,20.0,0.585378239326215,0.23349374547763,0.08347616852654324,-0.4731153382308847,1.255230887855935
2018-02-28,000006.SZ,白酒,10.469709479336041,0.014674771865001372,1328760783.3983328,37.49166751236287,13.548862338329712,-1.0381965865151077,0.3019166754676415,0.11345885036167104,0.2673077686581046,-0.5701334833738557
2018-02-28,000007.SH,消费,20.617937574615834,0.053389411279167784,1500781807.2093785,11.84415220139726,4.876256142792762,-0.25082342009704267,0.3830568384591528,0.10972190784980586,0.03434133682029472,-0.9369342991030668
2018-02-28,000008.SZ,电子,45.23919726291992,0.00995885023100651,54800717814.34177,45.891598641339804,20.0,0.375608998488098,0.1925934358906343,0.11855403306910421,-0.180941734132859,-0.47683087261010376
2018-02-28,000009.SH,地产,14.34468781786964,0.035773120462927736,195753521457.65756,29.4748692893752,3.97527647567576,-0.59449059554301,0.17762546084993808,0.2398560943141126,1.129685894350292,0.08954220222702702
2018-02-28,000010.SZ,银行,13.659065765990915,0.18353344605708335,1567263517.0502949,100.0,7.395545018912908,0.14992440742042012,0.2777115862846226,0.09224377550952884,-0.19783134990917312,0.3461402829252015
2018-02-28,000011.SH,电子,24.405533586508767,0.0921821487969892,3841652668.591038,7.7858479811619485,3.465219173135566,-1.2342634384364382,0.30283186096713544,0.12845214668976726,0.419373080706095,-0.12256980344074336
2018-02-28,000012.SZ,地产,29.161087819838777,-0.11618329768135938,8774887038.160055,8.482755804699423,2.881211411046561,0.3307454007950806,0.1795861545383378,0.16105034251191103,0.7960944868657552,-0.8050691314038049
2018-02-28,000013.SH,电子,17.036356558671304,0.013822295363378815,46798034376.60868,22.056361401562153,19.392667502755163,-0.19110688973487566,0.3312760505788846,0.11466971457144064,-0.6940346439762458,0.6364931462753957
2018-02-28,000014.SZ,银行,39.575736117153546,0.0930282308978557,1966292534.3546596,6.206053308155841,5.6149159006648235,-1.2684910792191593,0.36414347408852693,0.2511376187348537,-0.4604874677247318,-0.6380807601294062
2018-02-28,000015.SH,电子,35.17396061016891,0.08179608926518536,4614555728.077644,12.450114075484539,3.8115070973234673,-1.621022799957014,0.425641955070288,0.0970708890829548,-1.376270555964365,1.1223840702503463
2018-02-28,000016.SZ,消费,29.148398619854767,-0.05297720456373682,15033149888.864647,100.0,5.769337233887856,-0.5370616186005427,0.542894892111725,0.1241122634957199,-0.411129933235425,2.066841236055611
2018-02-28,000017.SH,地产,29.80381595675838,0.09291277494486322,10040542346.851198,12.936393515794833,3.8157508704556884,0.7499115220044871,0.14468329911322753,0.0837782366800106,-2.011865745291679,0.6424823234475714
2018-02-28,000018.SZ,白酒,77.42401646372888,0.05680139182963068,3550143492.34102,100.0,12.819603846750711,-0.5573167668224038,0.2246861149705333,0.09797590897671299,-0.49970653742780613,0.6037075231854605
2018-02-28,000019.SH,消费,23.435172840653145,0.22489707363773764,5236065280.913775,9.203201929590417,2.7391509928989146,-0.5045814987869975,0.22439191134325676,0.12089013375362427,-0.633948373954479,-0.3611094559181361
2018-02-28,000020.SZ,消费,7.391380291587603,-0.05451668211069912,1060635659.9908,23.454951686488407,3.7245862562287075,0.639327935638237,0.21245251290640457,0.14900229384946978,-0.5628760521754876,-0.8879333006385792
2018-02-28,000021.SH,白酒,52.116123760163,-0.04124227426183707,4704481163.742283,38.6525983128466,4.189969343736748,0.34701847867057906,0.1612770702615573,0.12389550031314028,0.045562310513455384,-0.16266412924499138
2018-02-28,000022.SZ,基建,15.337159002010349,-0.027889547113439953,4408349051.675678,100.0,7.988753632336876,0.1315497493629999,0.10616285439866908,0.17216364970602002,0.4176508557891159,-0.7150621505928979
2018-02-28,000023.SH,医药,19.19566384005772,-0.037038879922705686,8977178373.049644,7.886244856641581,7.026540995856749,-0.36834443377450854,0.2337132652940604,0.1071808313135971,-0.8216419589353064,-0.5986757725655454
2018-02-28,000024.SZ,电子,37.86865764289173,-0.060874943070552495,2930973800.071643,13.49413696103174,4.317303048721799,1.246224649847401,0.15195394009108806,0.09864191705570019,-0.2301477405996679,1.0267996090888747
2018-02-28,000025.SH,医药,7.005036419271813,-0.24119449421793532,10563950255.517662,45.765145370733684,4.13693789732387,0.716765565255671,0.23293327038640632,0.28547374589458224,-0.05039626756977434,0.18302776315235092
2018-02-28,000026.SZ,基建,9.779575541672301,-0.040308375423102866,22240334939.171776,100.0,4.715427812173034,0.9462995476695713,0.15001473282894168,0.12719717687577023,-0.17949027812691776,0.24763115172701242
2018-02-28,000027.SH,消费,8.489625207196562,0.029740726398640983,7712318365.350672,10.065464645173515,6.046646653552446,0.42603794356905433,0.12875689687366965,0.08613680067024815,-1.106756138907864,0.04050658048387651
2018-02-28,000028.SZ,基建,15.11447394236664,-0.049135781225809326,8882039912.988535,28.224684037278205,3.816345629667915,-1.8183432265802446,0.25086236927703637,0.08690042841144871,-0.21744515515206528,-0.07762231100954967
2018-02-28,000029.SH,消费,29.577050365020053,0.14908894058431588,6499459057.827064,14.730544895385119,3.2740349110118903,-1.6398429758172204,0.24061930624060532,0.07966396168133372,-0.05349988393717557,0.621561831209322
2018-02-28,000030.SZ,消费,24.888924457413875,0.008450117092541514,6031136109.838575,8.045976041508215,2.569470918259464,1.8226432761872333,0.2980902415457795,0.15378485090175228,-1.7482195998002792,0.40148930447131803
2018-02-28,000031.SH,银行,29.872434886247532,0.15687931720896942,2572716426.957942,4.77656932764568,3.0186915812990254,0.84742198086279,0.6655988502994307,0.09753616443075318,0.812252174244642,-0.034107335250985304
2018-02-28,000032.SZ,新能源,9.867238992132158,0.013436570688307838,8512990196.09771,21.183581751031568,6.769093744578444,-0.5184061737418048,0.25631317703377504,0.11585415846213366,-0.22809101247494967,-0.23280813903946812
2018-02-28,000033.SH,地产,6.461144749095335,0.05798903683607273,5341594611.72163,100.0,4.645969691897005,-0.5708532307976056,0.28437567476835623,0.10836739319033585,-0.0728494781529695,-0.13068901247133646
2018-02-28,000034.SZ,电子,21.07486572490209,0.00018298304850461813,68623395235.26966,100.0,8.302549323023335,1.5390922152903106,0.13018735621153762,0.14313348004291288,-0.3324072620783115,-0.6708076803720705
2018-02-28,000035.SH,银行,15.508877395351897,0.1028091557796872,40105609752.96993,16.719674501151356,6.628408337392281,-0.8112724402190761,0.11724919700294123,0.08238429684400511,0.546868960229755,-1.3194359655172734
2018-02-28,000036.SZ,银行,26.040524278526135,0.000926051302362342,9798713090.840456,10.427690363737964,3.299295127390076,-2.2402811297369554,0.4923402302358653,0.07604345694912727,-0.03384142981968585,-0.01648669517556542
2018-02-28,000037.SH,电子,34.457519874443804,0.045670736209280256,2386181860.9594874,11.51422974361877,4.076908163493412,0.957408783810337,0.140613555848679,0.11985220233772849,-0.4247474245682242,0.1731843735723051
2018-02-28,000038.SZ,电子,22.541582254849924,0.02479366266798097,1463876204.4242668,100.0,7.525702602415995,-1.3473139945651336,0.13239412153672941,0.13674132859163668,0.17800894569606376,-0.7721592291897165
2018-02-28,000039.SH,白酒,27.469897385099205,-0.03389986846717693,26457304953.83447,19.216461180639985,6.3611432995488855,-0.18978223310698644,0.21881044747375644,0.12447956782314809,0.7006708128180952,-0.1898681104051373
2018-02-28,000040.SZ,白酒,22.246666319181283,0.03163016851966404,8417050627.568547,8.26092002659643,5.589863507869714,0.07379337482511511,0.21329135018127227,0.08346659348648398,-0.024205316305753406,0.027155230064569172
2018-02-28,000041.SH,白酒,29.421442244032807,0.17447187411097342,10346057116.87652,17.926138704008178,2.820999781817101,0.5822596773209252,0.14209587783221267,0.1404532894005348,-1.3526713549244642,-0.9594643439557904
2018-02-28,000042.SZ,电子,14.447701695438926,0.006816814850291869,732861134.1657889,7.43313604903512,4.444201376214253,0.5077877875422891,0.19157294877322548,0.08540494084925544,0.18515607827415392,-0.30571101603803885
2018-02-28,000043.SH,银行,17.92639683104658,0.017246448577286154,17024046945.874052,100.0,10.440215495315007,-0.5894141818184795,0.41258536829579995,0.09231593344407495,-0.526175440950128,0.34119758624609586
2018-02-28,000044.SZ,电子,27.030918842804162,0.11417106778192808,9882525164.170113,15.988640813939398,4.116409073653497,1.2334008095754694,0.14912106227933375,0.07962845830327878,-0.298548892741658,0.2319064144586848
2018-02-28,000045.SH,医药,28.581465383409235,0.09048655092915506,1548562024.8723695,44.21417708241443,3.8789932552718684,-1.7107747289092838,0.1111542678405545,0.17471580824733277,0.6621514562834643,-0.8322590605591312
2018-02-28,000046.SZ,医药,17.87628896853311,0.005972150137252602,3641244193.799011,17.90648629485866,7.556809233167836,0.10228510974306665,0.357470231248504,0.13830381432109742,0.061447642515584544,0.1106348836099913
2018-02-28,000047.SH,地产,21.119909615862106,-0.18031130090524322,8014237430.473111,13.007097178471046,5.888000975716162,-0.8254918711055319,0.2854034333565143,0.13693453439229422,0.4078473834577978,0.30144326125154974
2018-02-28,000048.SZ,电子,18.475148068415965,0.03183514607616978,6630664358.287572,15.856822573345436,14.911579146164797,-1.1585133040178923,0.16361170509713913,0.1714478735999434,0.32904007169173155,0.5190933182531242
2018-02-28,000049.SH,地产,14.061536210191495,-0.18392791270754005,4133865517.7381363,12.64129362790933,3.5842542940938524,-0.7030316534240759,0.10115679824733642,0.29654011840127226,-0.07704812316503556,-0.04677330293121256
2018-02-28,000050.SZ,基建,37.18802058850184,0.1152465621467754,5392157695.697421,9.530164036720741,6.774758851263796,-0.899136789048577,0.15376778899324084,0.06091784435875632,-1.3353800640273685,-0.030147466640487175
2018-02-28,000051.SH,消费,8.27942962274495,0.017322704063618553,4425094057.198848,35.56188275621577,5.568460010939321,1.0311132674578387,0.21710976617512126,0.0855690348823932,-0.30810838834500387,-0.12468831865942848
2018-02-28,000052.SZ,基建,11.980128016258748,0.07270029387730188,7564467899.192778,5.377666921996665,3.3177684809587706,-0.9650720639969085,0.3996508631857914,0.08930826167147148,-0.3308439695493688,0.4644112627760857
2018-02-28,000053.SH,电子,7.44961647694442,-0.08816768836312865,34321911303.63496,100.0,20.0,-0.18664257290498515,0.13288236877218582,0.08226686474735702,-0.37364684307355445,0.058443267894830744
2018-02-28,000054.SZ,医药,6.018453093512149,-0.10728349416608687,256178098.6429531,25.302657904095422,4.926951810056751,-0.6152603995637546,0.21389715988418223,0.07598995361869272,0.7467623298520583,0.39353338814049554
